Date,Price,Open,High,Low,Vol.,Change %
3/6/2023,14520.8,"14,946.50","15,088.40","14,284.30",11.60M,0.33%
3/3/2023,14473.5,"14,851.90","15,277.60","14,473.50",25.78M,-1.29%
3/2/2023,14662.7,"14,757.30","14,993.80","14,520.80",12.45M,-0.32%
3/1/2023,14710,"13,764.00","14,710.00","13,574.80",18.46M,6.87%
2/28/2023,13764,"14,000.50","14,095.10","13,527.50",9.38M,1.04%
2/27/2023,13622.1,"14,000.50","14,189.70","13,622.10",21.15M,-5.26%
2/24/2023,14378.9,"14,946.50","15,088.40","14,189.70",14.07M,-3.80%
2/23/2023,14946.5,"14,331.60","14,946.50","13,716.70",24.60M,5.33%
2/22/2023,14189.7,"14,662.70","15,514.10","14,189.70",37.81M,-5.06%
2/21/2023,14946.5,"15,608.70","15,608.70","14,946.50",22.43M,-2.47%
2/20/2023,15324.9,"14,710.00","15,324.90","14,710.00",22.06M,4.52%
2/17/2023,14662.7,"14,993.80","15,088.40","14,520.80",17.11M,-2.21%
2/16/2023,14993.8,"14,473.50","15,041.10","14,189.70",32.90M,4.97%
2/15/2023,14284.3,"14,047.80","14,520.80","13,905.90",19.34M,1.68%
2/14/2023,14047.8,"13,622.10","14,284.30","13,574.80",16.19M,3.13%
2/13/2023,13622.1,"13,385.60","13,622.10","12,865.30",12.30M,0.00%
2/10/2023,13622.1,"13,432.90","13,811.30","13,149.10",13.05M,1.05%
2/9/2023,13480.2,"13,669.40","14,000.50","13,385.60",10.24M,-1.38%
2/8/2023,13669.4,"12,865.30","13,669.40","12,345.00",15.39M,6.64%
2/7/2023,12818,"13,764.00","13,953.20","12,818.00",27.50M,-6.87%
2/6/2023,13764,"13,716.70","13,905.90","13,338.30",10.58M,-1.02%
2/3/2023,13905.9,"13,764.00","14,189.70","13,622.10",10.52M,1.38%
2/2/2023,13716.7,"14,047.80","14,189.70","13,669.40",15.68M,-1.02%
2/1/2023,13858.6,"14,851.90","15,324.90","13,669.40",32.38M,-5.48%
1/31/2023,14662.7,"14,189.70","14,662.70","14,047.80",16.22M,3.68%
1/30/2023,14142.4,"14,095.10","14,851.90","13,953.20",17.78M,0.00%
1/27/2023,14142.4,"13,858.60","14,284.30","13,527.50",14.21M,2.75%
1/19/2023,13764,"13,716.70","14,189.70","13,669.40",16.66M,0.00%
