Date,Price,Open,High,Low,Vol.,Change %
11/22/2023,24727,"24,545.00","24,727.00","24,455.00",18.72M,0.55%
11/21/2023,24591,"24,545.00","25,000.00","24,500.00",29.37M,1.50%
11/20/2023,24227,"23,727.00","24,455.00","23,727.00",20.08M,0.56%
11/17/2023,24091,"24,727.00","24,909.00","23,909.00",42.39M,-2.57%
11/16/2023,24727,"24,409.00","24,727.00","24,364.00",17.89M,0.74%
11/15/2023,24545,"25,045.00","25,273.00","24,545.00",38.08M,0.00%
11/14/2023,24545,"24,909.00","25,000.00","24,273.00",25.58M,-0.74%
11/13/2023,24727,"24,091.00","25,091.00","24,091.00",48.40M,2.64%
11/10/2023,24091,"24,000.00","24,636.00","23,955.00",30.83M,-0.75%
11/9/2023,24273,"24,500.00","24,909.00","24,182.00",34.50M,-0.93%
11/8/2023,24500,"23,455.00","24,500.00","23,273.00",38.34M,4.46%
11/7/2023,23455,"23,455.00","23,818.00","23,136.00",21.85M,0.20%
11/6/2023,23409,"23,045.00","23,545.00","22,909.00",22.42M,2.59%
11/3/2023,22818,"23,091.00","23,182.00","22,500.00",22.55M,-0.60%
11/2/2023,22955,"22,000.00","23,273.00","21,909.00",29.31M,5.43%
11/1/2023,21773,"20,909.00","21,773.00","20,864.00",21.06M,4.13%
10/31/2023,20909,"21,364.00","21,364.00","20,818.00",22.87M,0.00%
10/30/2023,20909,"21,227.00","21,591.00","20,909.00",17.79M,-1.50%
10/27/2023,21227,"21,136.00","21,364.00","20,773.00",16.52M,2.41%
10/26/2023,20727,"21,636.00","21,682.00","20,545.00",34.13M,-5.20%
10/25/2023,21864,"21,864.00","22,364.00","21,864.00",13.27M,0.21%
10/24/2023,21818,"21,864.00","22,182.00","21,500.00",10.68M,0.00%
10/23/2023,21818,"22,136.00","22,136.00","21,545.00",13.14M,-1.44%
10/20/2023,22136,"21,545.00","22,136.00","21,227.00",18.01M,2.74%
10/19/2023,21545,"21,909.00","22,000.00","21,318.00",22.89M,-1.25%
10/18/2023,21818,"22,545.00","22,682.00","21,091.00",34.02M,-3.22%
10/17/2023,22545,"22,909.00","23,136.00","22,545.00",16.18M,-0.80%
