Date,Open,High,Low,Close,Adj Close,Volume
2019-06-07,44128.695313,44460.488281,43266.027344,43531.464844,43531.464844,739733
2019-06-10,44327.769531,44792.285156,43796.898438,44261.410156,44261.410156,933497
2019-06-11,44128.695313,44792.285156,44128.695313,44725.925781,44725.925781,2237979
2019-06-12,44725.925781,44792.285156,44394.128906,44460.488281,44460.488281,320845
2019-06-13,44460.488281,44792.285156,44062.335938,44659.566406,44659.566406,875480
2019-06-14,44792.285156,46185.820313,44659.566406,45920.386719,45920.386719,4152823
2019-06-17,45920.386719,46650.332031,45787.667969,45920.386719,45920.386719,2107538
2019-06-18,45787.667969,46783.050781,45256.796875,46650.332031,46650.332031,2037585
2019-06-19,46716.691406,46915.769531,46053.101563,46318.539063,46318.539063,2139077
2019-06-20,46252.179688,47446.640625,46185.820313,47446.640625,47446.640625,1827017
2019-06-21,47446.640625,47778.433594,47114.847656,47114.847656,47114.847656,2691317
2019-06-24,47446.640625,48972.894531,47114.847656,48442.023438,48442.023438,2223377
2019-06-25,48309.308594,48309.308594,47778.433594,48043.871094,48043.871094,1222623
2019-06-26,48043.871094,48110.230469,46783.050781,46783.050781,46783.050781,1891003
2019-06-27,47114.847656,47114.847656,46053.101563,46119.460938,46119.460938,2025634
2019-06-28,46185.820313,47778.433594,45389.515625,46783.050781,46783.050781,1351949
2019-07-01,47114.847656,47712.078125,47048.488281,47313.921875,47313.921875,852393
2019-07-02,47446.640625,47446.640625,46650.332031,46783.050781,46783.050781,682680
2019-07-03,46783.050781,47114.847656,46185.820313,46185.820313,46185.820313,1230760
2019-07-04,46451.257813,48110.230469,46252.179688,48110.230469,48110.230469,1695339
2019-07-05,48110.230469,48176.589844,47778.433594,48176.589844,48176.589844,698654
2019-07-08,47778.433594,47977.511719,47114.847656,47313.921875,47313.921875,1487832
2019-07-09,47446.640625,47712.078125,46849.410156,47712.078125,47712.078125,1115975
2019-07-10,48110.230469,48242.949219,47712.078125,48110.230469,48110.230469,1109360
2019-07-11,48176.589844,49503.769531,48176.589844,49105.613281,49105.613281,2240812
2019-07-12,49105.613281,49437.410156,48840.179688,48906.539063,48906.539063,1474118
2019-07-15,48906.539063,49769.203125,48906.539063,49769.203125,49769.203125,1835366
2019-07-16,50101.000000,51759.972656,50034.640625,51229.101563,51229.101563,3039831
2019-07-17,50764.585938,51162.742188,50300.074219,50565.511719,50565.511719,1209105
2019-07-18,50366.433594,51229.101563,50167.355469,50698.230469,50698.230469,1735530
2019-07-19,50698.230469,52954.433594,50698.230469,52423.562500,52423.562500,2062660
2019-07-22,52423.562500,52755.355469,52224.484375,52423.562500,52423.562500,1513766
2019-07-23,52357.203125,52622.636719,52091.765625,52357.203125,52357.203125,994047
2019-07-24,52755.355469,52755.355469,50764.585938,51030.023438,51030.023438,2588377
2019-07-25,51030.023438,51627.253906,50897.304688,51560.894531,51560.894531,1252822
2019-07-26,51560.894531,52888.074219,51428.175781,52091.765625,52091.765625,1419943
2019-07-29,52091.765625,53750.738281,51959.046875,53750.738281,53750.738281,1487109
2019-07-30,54414.328125,54746.125000,53485.304688,53485.304688,53485.304688,2461597
2019-07-31,53087.152344,53418.945313,52821.714844,53219.867188,53219.867188,772796
2019-08-01,53219.867188,53418.945313,52888.074219,53418.945313,53418.945313,812022
2019-08-02,52888.074219,53418.945313,52489.921875,52489.921875,52489.921875,1062403
2019-08-05,52556.277344,52888.074219,51162.742188,51361.816406,51361.816406,1292319
2019-08-06,50698.230469,51030.023438,50300.074219,50631.871094,50631.871094,1812144
2019-08-07,50631.871094,52025.406250,50631.871094,52025.406250,52025.406250,893368
2019-08-08,52091.765625,52954.433594,51826.332031,52091.765625,52091.765625,1224446
2019-08-09,52224.484375,52688.996094,52025.406250,52091.765625,52091.765625,1086439
2019-08-12,52091.765625,52290.843750,51229.101563,51560.894531,51560.894531,883076
2019-08-13,51229.101563,51428.175781,50366.433594,50631.871094,50631.871094,1370274
2019-08-14,51759.972656,51759.972656,50631.871094,50631.871094,50631.871094,534592
2019-08-15,49503.769531,52423.562500,49503.769531,52423.562500,52423.562500,812746
2019-08-16,51627.253906,52158.125000,51627.253906,51693.613281,51693.613281,951159
2019-08-19,51693.613281,52091.765625,50897.304688,50963.664063,50963.664063,1043928
2019-08-20,51627.253906,51627.253906,50897.304688,51030.023438,51030.023438,683795
2019-08-21,51030.023438,53286.226563,50897.304688,53087.152344,53087.152344,3025544
2019-08-22,53219.867188,53352.585938,52821.714844,53087.152344,53087.152344,1178574
2019-08-23,53087.152344,53219.867188,52556.277344,52556.277344,52556.277344,954668
2019-08-26,51892.691406,52158.125000,51428.175781,51627.253906,51627.253906,1013005
2019-08-27,51892.691406,52290.843750,50432.792969,50764.585938,50764.585938,1912989
2019-08-28,50963.664063,51295.460938,50963.664063,51096.382813,51096.382813,1369536
2019-08-29,51030.023438,51361.816406,50764.585938,50963.664063,50963.664063,636296
2019-08-30,51096.382813,51560.894531,51096.382813,51560.894531,51560.894531,422142
2019-09-02,null,null,null,null,null,null
2019-09-03,51627.253906,51693.613281,50897.304688,51627.253906,51627.253906,1003376
2019-09-04,51428.175781,51428.175781,51030.023438,51295.460938,51295.460938,795325
2019-09-05,51229.101563,52290.843750,51229.101563,51494.535156,51494.535156,652360
2019-09-06,51759.972656,51759.972656,51096.382813,51295.460938,51295.460938,562079
2019-09-09,51295.460938,51361.816406,51096.382813,51229.101563,51229.101563,356304
2019-09-10,51229.101563,52556.277344,51162.742188,51560.894531,51560.894531,1018626
2019-09-11,51295.460938,52091.765625,51295.460938,51892.691406,51892.691406,341249
2019-09-12,52091.765625,52755.355469,52091.765625,52755.355469,52755.355469,1537456
2019-09-13,52954.433594,54414.328125,52954.433594,54347.968750,54347.968750,2160643
2019-09-16,54347.968750,54878.843750,53618.023438,53750.738281,53750.738281,1178906
2019-09-17,53551.664063,53949.816406,53418.945313,53817.097656,53817.097656,1350669
2019-09-18,53817.097656,54746.125000,53418.945313,53485.304688,53485.304688,1521753
2019-09-19,53750.738281,54215.253906,53418.945313,54082.535156,54082.535156,794511
2019-09-20,54082.535156,54945.199219,53750.738281,53750.738281,53750.738281,4342594
2019-09-23,54148.894531,54347.968750,52423.562500,52423.562500,52423.562500,1788906
2019-09-24,52755.355469,53618.023438,52357.203125,53485.304688,53485.304688,1192709
2019-09-25,53087.152344,53684.382813,52688.996094,53551.664063,53551.664063,1180457
2019-09-26,53551.664063,53949.816406,53286.226563,53750.738281,53750.738281,1815565
2019-09-27,53949.816406,55144.277344,53618.023438,55011.558594,55011.558594,2092393
2019-09-30,55011.558594,55276.996094,54347.968750,54480.687500,54480.687500,1274537
2019-10-01,54480.687500,55476.074219,54281.613281,55343.355469,55343.355469,1929053
2019-10-02,55343.355469,55542.429688,54215.253906,54414.328125,54414.328125,1845493
2019-10-03,54281.613281,54414.328125,53485.304688,54414.328125,54414.328125,2904823
2019-10-04,54414.328125,55409.714844,54281.613281,55077.917969,55077.917969,1774681
2019-10-07,55741.507813,56073.304688,54945.199219,54945.199219,54945.199219,1816468
2019-10-08,54945.199219,56604.175781,54945.199219,56471.457031,56471.457031,2203078
2019-10-09,56471.457031,56869.609375,56073.304688,56073.304688,56073.304688,1296223
2019-10-10,56338.738281,56537.816406,56073.304688,56139.660156,56139.660156,1275924
2019-10-11,56073.304688,56670.531250,56006.945313,56604.175781,56604.175781,1145708
2019-10-14,56736.890625,57068.687500,56405.097656,56405.097656,56405.097656,935517
2019-10-15,56405.097656,56670.531250,56206.019531,56537.816406,56537.816406,1075061
2019-10-16,57201.406250,57267.761719,56869.609375,57135.046875,57135.046875,1611930
2019-10-17,57334.121094,57334.121094,56272.378906,56537.816406,56537.816406,1585151
2019-10-18,56736.890625,56935.968750,56272.378906,56405.097656,56405.097656,798972
2019-10-21,56338.738281,56338.738281,55476.074219,55874.226563,55874.226563,980861
2019-10-22,55874.226563,56935.968750,55874.226563,56670.531250,56670.531250,1455900
2019-10-23,56736.890625,56935.968750,56139.660156,56604.175781,56604.175781,1413705
2019-10-24,56604.175781,57732.277344,56471.457031,57665.917969,57665.917969,1149279
2019-10-25,57665.917969,58727.660156,57466.839844,58395.867188,58395.867188,1384123
2019-10-28,58395.867188,58528.582031,57997.710938,57997.710938,57997.710938,1292063
2019-10-29,57997.710938,58064.070313,57267.761719,57334.121094,57334.121094,1696259
2019-10-30,57135.046875,58528.582031,57135.046875,58263.148438,58263.148438,1287331
2019-10-31,58462.222656,58727.660156,58130.429688,58196.789063,58196.789063,1137645
2019-11-01,58196.789063,59324.890625,58064.070313,58926.738281,58926.738281,1696817
2019-11-04,59258.531250,61382.019531,59258.531250,61050.222656,61050.222656,1709279
2019-11-05,61116.582031,61382.019531,60187.558594,60253.914063,60253.914063,1137193
2019-11-06,60253.914063,61249.300781,60187.558594,60386.632813,60386.632813,1364141
2019-11-07,60386.632813,60983.863281,60386.632813,60585.710938,60585.710938,608583
2019-11-08,60585.710938,60983.863281,60253.914063,60718.429688,60718.429688,1229072
2019-11-11,60917.503906,60917.503906,60386.632813,60585.710938,60585.710938,805105
2019-11-12,60652.070313,61116.582031,60585.710938,60851.144531,60851.144531,897874
2019-11-13,61182.941406,61182.941406,59723.042969,60054.839844,60054.839844,1064738
2019-11-14,60054.839844,60652.070313,59855.761719,60320.273438,60320.273438,633403
2019-11-15,59723.042969,60386.632813,59324.890625,59523.968750,59523.968750,897045
2019-11-18,59391.250000,59656.683594,58064.070313,58130.429688,58130.429688,1055697
2019-11-19,58395.867188,60386.632813,58395.867188,60386.632813,60386.632813,861315
2019-11-20,60386.632813,60386.632813,59391.250000,59391.250000,59391.250000,823219
2019-11-21,59125.812500,59523.968750,58064.070313,58064.070313,58064.070313,1558614
2019-11-22,58130.429688,58727.660156,56537.816406,56736.890625,56736.890625,2134195
2019-11-25,56736.890625,57068.687500,54812.484375,56073.304688,56073.304688,2381818
2019-11-26,56073.304688,56935.968750,56073.304688,56206.019531,56206.019531,1302204
2019-11-27,56736.890625,57732.277344,56604.175781,57267.761719,57267.761719,830874
2019-11-28,57068.687500,57267.761719,56338.738281,56604.175781,56604.175781,745415
2019-11-29,56803.250000,56935.968750,56405.097656,56604.175781,56604.175781,565108
2019-12-02,56604.175781,56869.609375,55077.917969,55409.714844,55409.714844,732078
2019-12-03,55077.917969,55807.867188,54414.328125,54414.328125,54414.328125,957474
2019-12-04,54347.968750,56272.378906,54082.535156,56206.019531,56206.019531,617444
2019-12-05,56405.097656,56869.609375,56139.660156,56272.378906,56272.378906,600506
2019-12-06,56272.378906,56537.816406,56006.945313,56338.738281,56338.738281,470772
2019-12-09,56338.738281,56869.609375,56006.945313,56537.816406,56537.816406,653626
2019-12-10,56604.175781,57002.328125,56405.097656,56670.531250,56670.531250,802137
2019-12-11,57068.687500,57068.687500,56537.816406,57002.328125,57002.328125,709896
2019-12-12,57135.046875,58395.867188,57068.687500,58064.070313,58064.070313,732003
2019-12-13,58462.222656,58727.660156,58064.070313,58661.300781,58661.300781,1155532
2019-12-16,58661.300781,58661.300781,56405.097656,57068.687500,57068.687500,1179267
2019-12-17,57334.121094,57732.277344,56604.175781,56604.175781,56604.175781,577253
2019-12-18,56670.531250,57533.199219,56604.175781,57533.199219,57533.199219,1304631
2019-12-19,57533.199219,58528.582031,57068.687500,58395.867188,58395.867188,1685635
2019-12-20,58395.867188,58727.660156,58263.148438,58594.941406,58594.941406,693741
2019-12-23,58993.097656,60386.632813,58993.097656,60320.273438,60320.273438,1442533
2019-12-24,60253.914063,60253.914063,58993.097656,59723.042969,59723.042969,764930
2019-12-25,59723.042969,60320.273438,59059.453125,59656.683594,59656.683594,379571
2019-12-26,60054.839844,60054.839844,59059.453125,59324.890625,59324.890625,639114
2019-12-27,59258.531250,60054.839844,58594.941406,60054.839844,60054.839844,751774
2019-12-30,60054.839844,61182.941406,59723.042969,60386.632813,60386.632813,994801
2019-12-31,60121.199219,60452.992188,59789.402344,59855.761719,59855.761719,377898
2020-01-01,null,null,null,null,null,null
2020-01-02,59855.761719,60652.070313,59523.968750,60253.914063,60253.914063,582121
2020-01-03,60718.429688,60917.503906,59656.683594,59656.683594,59656.683594,807923
2020-01-06,59192.171875,59391.250000,58064.070313,58064.070313,58064.070313,1326286
2020-01-07,57732.277344,58329.507813,56670.531250,58263.148438,58263.148438,1691708
2020-01-08,57665.917969,58329.507813,57201.406250,57732.277344,57732.277344,1269278
2020-01-09,58196.789063,58993.097656,58196.789063,58860.378906,58860.378906,1364774
2020-01-10,58860.378906,59988.480469,58329.507813,59391.250000,59391.250000,2405704
2020-01-13,59059.453125,59590.328125,59059.453125,59324.890625,59324.890625,2595504
2020-01-14,59391.250000,59723.042969,59125.812500,59324.890625,59324.890625,1508657
2020-01-15,59457.609375,59457.609375,58926.738281,59258.531250,59258.531250,2260222
2020-01-16,59258.531250,59922.121094,58993.097656,59391.250000,59391.250000,1916215
2020-01-17,59391.250000,62709.195313,59391.250000,62709.195313,62709.195313,3391841
2020-01-20,62709.195313,62908.273438,62045.605469,62377.402344,62377.402344,1296267
2020-01-21,62311.042969,62775.554688,62111.964844,62377.402344,62377.402344,1204945
2020-01-22,62377.402344,63040.992188,61780.171875,61979.250000,61979.250000,1369384
2020-01-23,null,null,null,null,null,null
2020-01-24,null,null,null,null,null,null
2020-01-27,null,null,null,null,null,null
2020-01-28,null,null,null,null,null,null
2020-01-29,null,null,null,null,null,null
2020-01-30,61116.582031,61315.660156,57732.277344,58993.097656,58993.097656,5680560
2020-01-31,58395.867188,59590.328125,58196.789063,58860.378906,58860.378906,2027096
2020-02-03,55807.867188,59855.761719,55077.917969,58860.378906,58860.378906,2767779
2020-02-04,59059.453125,59590.328125,58196.789063,59590.328125,59590.328125,2123616
2020-02-05,59855.761719,59988.480469,58926.738281,58993.097656,58993.097656,1403442
2020-02-06,59059.453125,60320.273438,58926.738281,59324.890625,59324.890625,1452614
2020-02-07,59590.328125,60253.914063,59059.453125,59723.042969,59723.042969,1819709
2020-02-10,59192.171875,59391.250000,58727.660156,58993.097656,58993.097656,949472
2020-02-11,59059.453125,59391.250000,58993.097656,59192.171875,59192.171875,856266
2020-02-12,59590.328125,59590.328125,59125.812500,59324.890625,59324.890625,974623
2020-02-13,59192.171875,59391.250000,58926.738281,59258.531250,59258.531250,1034178
2020-02-14,59059.453125,59590.328125,59059.453125,59258.531250,59258.531250,724543
2020-02-17,59258.531250,59656.683594,59125.812500,59324.890625,59324.890625,518241
2020-02-18,59457.609375,59457.609375,59059.453125,59324.890625,59324.890625,732198
2020-02-19,59059.453125,59391.250000,59059.453125,59391.250000,59391.250000,480733
2020-02-20,59523.968750,59988.480469,59192.171875,59391.250000,59391.250000,972588
2020-02-21,59391.250000,59391.250000,59059.453125,59059.453125,59059.453125,1532347
2020-02-24,57068.687500,58395.867188,57068.687500,57864.992188,57864.992188,1583674
2020-02-25,57068.687500,57732.277344,56935.968750,57201.406250,57201.406250,1852847
2020-02-26,57068.687500,57068.687500,55741.507813,56405.097656,56405.097656,1852425
2020-02-27,55741.507813,56139.660156,55011.558594,55741.507813,55741.507813,3034978
2020-02-28,53153.507813,55343.355469,53153.507813,54679.765625,54679.765625,3330493
2020-03-02,54082.535156,54547.046875,53949.816406,54281.613281,54281.613281,1415965
2020-03-03,55409.714844,55409.714844,54547.046875,54547.046875,54547.046875,1407903
2020-03-04,54414.328125,54414.328125,53750.738281,54215.253906,54215.253906,910999
2020-03-05,54547.046875,55476.074219,54547.046875,55144.277344,55144.277344,1361775
2020-03-06,55077.917969,56869.609375,54414.328125,56073.304688,56073.304688,1716376
2020-03-09,52423.562500,53684.382813,52158.125000,52158.125000,52158.125000,2144398
2020-03-10,51759.972656,53020.792969,50034.640625,53020.792969,53020.792969,3416630
2020-03-11,53352.585938,53352.585938,49371.050781,51096.382813,51096.382813,3008727
2020-03-12,47778.433594,48442.023438,47579.359375,47579.359375,47579.359375,2414745
2020-03-13,44261.410156,48442.023438,44261.410156,47114.847656,47114.847656,2953257
2020-03-16,47114.847656,47114.847656,44128.695313,44526.847656,44526.847656,1879987
2020-03-17,42204.285156,44792.285156,42204.285156,44792.285156,44792.285156,2086515
2020-03-18,45124.078125,46915.769531,45124.078125,45986.742188,45986.742188,2416192
2020-03-19,44659.566406,45588.589844,43796.898438,43796.898438,43796.898438,1855288
2020-03-20,43796.898438,43995.976563,40810.746094,40810.746094,40810.746094,5430104
2020-03-23,38222.750000,38819.980469,37957.312500,37957.312500,37957.312500,2893460
2020-03-24,37957.312500,38753.621094,37559.160156,38488.183594,38488.183594,2257525
2020-03-25,39815.363281,41142.542969,39616.285156,41142.542969,41142.542969,2766363
2020-03-26,41142.542969,42934.234375,40810.746094,41938.847656,41938.847656,3067543
2020-03-27,42005.207031,43730.539063,41474.335938,42536.078125,42536.078125,2787295
2020-03-30,39881.722656,40744.386719,39682.644531,40478.953125,40478.953125,3248544
2020-03-31,40810.746094,42536.078125,39815.363281,41142.542969,41142.542969,1442910
2020-04-01,40810.746094,43730.539063,40810.746094,43133.308594,43133.308594,1956510
2020-04-02,null,null,null,null,null,null
2020-04-03,43133.308594,43995.976563,42469.718750,43465.105469,43465.105469,2602045
2020-04-06,44792.285156,45323.156250,43796.898438,45124.078125,45124.078125,3181485
2020-04-07,45124.078125,45787.667969,44327.769531,45256.796875,45256.796875,2776671
2020-04-08,44460.488281,45256.796875,44327.769531,44792.285156,44792.285156,2679939
2020-04-09,45124.078125,47778.433594,45124.078125,47114.847656,47114.847656,3381186
2020-04-10,47114.847656,47712.078125,46185.820313,46849.410156,46849.410156,2523215
2020-04-13,46849.410156,47645.718750,46451.257813,46982.128906,46982.128906,1577526
2020-04-14,46783.050781,46982.128906,44991.359375,46384.898438,46384.898438,2960520
2020-04-15,46252.179688,47313.921875,46252.179688,47048.488281,47048.488281,1684384
2020-04-16,46451.257813,47247.562500,46318.539063,47247.562500,47247.562500,1672795
2020-04-17,47446.640625,47645.718750,47048.488281,47380.281250,47380.281250,2756432
2020-04-20,47579.359375,48043.871094,46982.128906,47712.078125,47712.078125,2194172
2020-04-21,47114.847656,47446.640625,44991.359375,47446.640625,47446.640625,3333552
2020-04-22,45787.667969,47181.203125,45787.667969,45986.742188,45986.742188,2514039
2020-04-23,47114.847656,47114.847656,45654.949219,45920.386719,45920.386719,1810772
2020-04-24,45920.386719,46185.820313,44792.285156,45721.308594,45721.308594,1849441
2020-04-27,46384.898438,46384.898438,44327.769531,44327.769531,44327.769531,3922696
2020-04-28,44327.769531,45455.871094,43266.027344,44460.488281,44460.488281,3093569
2020-04-29,44460.488281,45190.437500,44460.488281,45124.078125,45124.078125,2455975
2020-04-30,null,null,null,null,null,null
2020-05-01,null,null,null,null,null,null
2020-05-04,45124.078125,45190.437500,44327.769531,44725.925781,44725.925781,1368706
2020-05-05,44659.566406,44925.000000,44327.769531,44327.769531,44327.769531,1518468
2020-05-06,44659.566406,44925.000000,44128.695313,44858.640625,44858.640625,1782381
2020-05-07,44991.359375,46252.179688,44925.000000,46252.179688,46252.179688,3600931
2020-05-08,46451.257813,49238.332031,46318.539063,48773.820313,48773.820313,6126664
2020-05-11,48773.820313,49437.410156,48110.230469,49437.410156,49437.410156,2635906
2020-05-12,49503.769531,50432.792969,49371.050781,50167.355469,50167.355469,3474287
2020-05-13,50167.355469,50764.585938,47778.433594,50167.355469,50167.355469,2790836
2020-05-14,49769.203125,50698.230469,49702.843750,50432.792969,50432.792969,3342533
2020-05-15,50698.230469,50764.585938,50167.355469,50432.792969,50432.792969,2565200
2020-05-18,50631.871094,52423.562500,50300.074219,52091.765625,52091.765625,1725765
2020-05-19,53020.792969,53153.507813,52290.843750,52423.562500,52423.562500,2580314
2020-05-20,52025.406250,52888.074219,52025.406250,52821.714844,52821.714844,1139559
2020-05-21,53087.152344,53883.457031,52821.714844,53883.457031,53883.457031,2380417
2020-05-22,53883.457031,53949.816406,53087.152344,53750.738281,53750.738281,2480931
2020-05-25,53684.382813,53949.816406,53618.023438,53817.097656,53817.097656,1232251
2020-05-26,53750.738281,54812.484375,53750.738281,54746.125000,54746.125000,1415618
2020-05-27,55077.917969,56006.945313,55011.558594,55011.558594,55011.558594,1232342
2020-05-28,55077.917969,56471.457031,55077.917969,56073.304688,56073.304688,3493590
2020-05-29,56405.097656,57068.687500,56073.304688,56537.816406,56537.816406,1749846
2020-06-01,56736.890625,57533.199219,56736.890625,57400.480469,57400.480469,1395003
2020-06-02,57665.917969,57665.917969,57267.761719,57466.839844,57466.839844,1724017
2020-06-03,57732.277344,58329.507813,57665.917969,58329.507813,58329.507813,757622
2020-06-04,58395.867188,59059.453125,58395.867188,59059.453125,59059.453125,1109691
2020-06-05,59125.812500,59258.531250,57732.277344,59059.453125,59059.453125,1280264
2020-06-08,59059.453125,59855.761719,58661.300781,59324.890625,59324.890625,1841861
2020-06-09,59656.683594,59723.042969,59324.890625,59391.250000,59391.250000,629439
2020-06-10,59391.250000,59590.328125,59258.531250,59457.609375,59457.609375,5068781
2020-06-11,59391.250000,59457.609375,57732.277344,58395.867188,58395.867188,1784084
2020-06-12,54746.125000,57400.480469,54746.125000,56803.250000,56803.250000,2430598
2020-06-15,56803.250000,56935.968750,54281.613281,54414.328125,54414.328125,1836286
2020-06-16,55741.507813,55741.507813,54679.765625,55542.429688,55542.429688,1210054
2020-06-17,56405.097656,56537.816406,55608.789063,55874.226563,55874.226563,1871262
2020-06-18,55741.507813,57400.480469,55675.148438,56405.097656,56405.097656,2938232
2020-06-19,56405.097656,57068.687500,56405.097656,56670.531250,56670.531250,1930364
2020-06-22,56405.097656,56803.250000,56405.097656,56736.890625,56736.890625,2081240
2020-06-23,56736.890625,57732.277344,56604.175781,57068.687500,57068.687500,1442502
2020-06-24,57068.687500,57068.687500,55807.867188,56206.019531,56206.019531,1115388
2020-06-25,54878.843750,56006.945313,54878.843750,55542.429688,55542.429688,823777
2020-06-26,55807.867188,56206.019531,55077.917969,55276.996094,55276.996094,1553565
2020-06-29,55276.996094,55276.996094,53817.097656,54082.535156,54082.535156,1411082
2020-06-30,54746.125000,54746.125000,53087.152344,53286.226563,53286.226563,1469266
2020-07-01,53286.226563,54878.843750,53087.152344,54878.843750,54878.843750,720987
2020-07-02,55210.636719,55210.636719,53750.738281,54812.484375,54812.484375,1008213
